room_id,room_name,capacity,has_ac,has_private_bath,has_balcony,has_kitchen,has_laundry,has_wifi,has_parking
1194,Room_1194,3,1,1,1,1,0,0,0
1195,Room_1195,3,0,0,0,0,1,1,0
1196,Room_1196,2,0,1,0,0,0,0,1
1197,Room_1197,3,0,0,1,1,1,1,0
1198,Room_1198,2,0,1,1,1,0,0,0
1199,Room_1199,3,1,0,1,0,1,0,1
1200,Room_1200,2,1,0,0,1,0,0,1
1201,Room_1201,2,1,1,0,1,0,1,1
1202,Room_1202,4,0,0,0,1,0,0,0
1203,Room_1203,3,0,1,1,1,1,1,0
1204,Room_1204,2,0,0,0,0,0,0,0
1205,Room_1205,2,1,0,1,0,0,0,1
1206,Room_1206,4,1,0,0,1,1,0,0
1207,Room_1207,2,0,0,1,0,0,0,0
1208,Room_1208,2,0,1,0,0,1,0,1
1209,Room_1209,2,1,1,0,1,0,0,1
1210,Room_1210,4,0,0,0,1,1,1,0
1211,Room_1211,2,1,0,1,1,0,0,1
1212,Room_1212,2,1,1,0,0,1,1,0
1213,Room_1213,4,0,1,1,1,0,1,0
1214,Room_1214,4,0,0,0,0,1,1,1
1215,Room_1215,3,1,1,0,1,0,0,0
1216,Room_1216,3,1,1,0,1,1,1,1
1217,Room_1217,2,0,0,1,1,0,0,0
1218,Room_1218,3,1,0,0,1,1,1,0
1219,Room_1219,3,0,1,1,0,1,0,0
1220,Room_1220,2,0,0,1,1,1,1,0
1221,Room_1221,3,0,1,1,1,1,0,0
1222,Room_1222,3,1,0,1,1,1,1,0
1223,Room_1223,2,0,1,0,1,0,0,1
1224,Room_1224,2,0,0,1,1,0,0,1
1225,Room_1225,2,1,1,1,1,1,1,0
1226,Room_1226,2,1,1,0,1,0,0,1
1227,Room_1227,3,0,1,0,1,0,0,1
1228,Room_1228,2,1,1,0,1,1,0,1
1229,Room_1229,1,1,0,0,0,0,0,1
1230,Room_1230,3,1,0,1,1,1,1,0
1231,Room_1231,3,1,1,1,0,0,1,1
1232,Room_1232,1,1,0,0,1,1,1,1
1233,Room_1233,1,1,0,0,0,0,1,0
1234,Room_1234,2,0,0,1,0,0,0,1
1235,Room_1235,3,0,0,1,0,0,1,1
1236,Room_1236,3,0,0,1,1,0,1,1
1237,Room_1237,4,1,0,1,1,0,1,0
1238,Room_1238,3,0,1,0,0,1,0,1
1239,Room_1239,3,0,1,1,1,1,1,0
1240,Room_1240,3,1,0,1,0,0,0,1
1241,Room_1241,2,0,1,1,1,1,0,1
1242,Room_1242,4,0,0,0,0,1,0,1
1243,Room_1243,3,1,0,0,1,0,0,0
1244,Room_1244,2,1,1,0,1,1,1,0
1245,Room_1245,2,1,1,1,0,0,1,0
1246,Room_1246,2,1,1,0,0,0,0,0
1247,Room_1247,3,1,1,0,0,0,0,1
1248,Room_1248,3,0,0,0,0,1,0,1
1249,Room_1249,2,0,0,0,0,1,0,0
1250,Room_1250,3,0,1,1,1,1,0,1
1251,Room_1251,2,0,1,1,1,0,1,0
1252,Room_1252,3,1,0,0,1,1,1,1
1253,Room_1253,2,1,0,1,1,0,0,1
1254,Room_1254,2,1,1,0,1,0,1,1
1255,Room_1255,3,0,1,1,1,1,0,1
1256,Room_1256,4,1,0,1,1,0,1,0
1257,Room_1257,3,0,0,0,1,1,0,0
1258,Room_1258,3,1,1,0,1,1,1,0
1259,Room_1259,3,0,0,1,1,1,1,0
1260,Room_1260,2,1,0,1,0,1,1,0
1261,Room_1261,2,1,0,1,1,1,0,0
1262,Room_1262,3,0,1,0,1,1,0,0
1263,Room_1263,3,1,0,0,0,1,0,0
1264,Room_1264,2,1,1,1,0,1,0,0
1265,Room_1265,4,0,0,1,0,1,1,0
1266,Room_1266,2,1,1,1,0,1,1,1
1267,Room_1267,2,1,1,1,0,1,1,0
1268,Room_1268,2,0,1,1,0,0,0,0
1269,Room_1269,3,0,1,0,0,0,0,1
1270,Room_1270,2,0,1,1,0,0,0,1
1271,Room_1271,2,1,0,0,0,0,0,0
1272,Room_1272,3,0,0,1,0,1,1,0
1273,Room_1273,2,0,1,0,1,1,0,0
1274,Room_1274,3,1,1,1,0,0,1,0
1275,Room_1275,2,0,1,0,0,0,0,0
1276,Room_1276,1,0,1,1,1,0,1,1
1277,Room_1277,2,1,0,0,1,0,1,0
1278,Room_1278,3,0,0,1,0,1,1,0
1279,Room_1279,2,0,1,0,1,1,0,0
1280,Room_1280,2,0,0,1,1,0,0,0
1281,Room_1281,1,1,0,0,1,0,1,0
1282,Room_1282,2,0,1,1,1,0,0,0
1283,Room_1283,2,1,1,0,0,1,0,0
1284,Room_1284,3,0,0,1,1,1,1,0
1285,Room_1285,1,1,0,0,0,0,0,0
1286,Room_1286,1,0,1,0,0,1,0,1
1287,Room_1287,2,0,1,0,1,0,0,1
1288,Room_1288,4,0,0,0,0,0,0,0
1289,Room_1289,2,1,1,0,0,0,1,0
1290,Room_1290,3,1,0,0,0,1,0,1
1291,Room_1291,3,1,0,1,1,1,0,0
1292,Room_1292,3,0,0,1,0,1,1,1
1293,Room_1293,2,0,0,0,0,1,0,0
1294,Room_1294,3,0,0,0,0,0,0,1
1295,Room_1295,2,0,1,1,1,1,0,0
1296,Room_1296,2,0,0,1,1,1,1,1
1297,Room_1297,2,0,0,1,0,0,1,1
1298,Room_1298,4,0,0,0,0,0,0,0
1299,Room_1299,2,0,1,0,1,0,0,0
1300,Room_1300,1,0,1,0,0,1,0,1
1301,Room_1301,3,1,1,0,0,1,0,0
1302,Room_1302,2,0,0,1,0,1,0,1
1303,Room_1303,4,1,0,1,1,0,1,0
1304,Room_1304,2,1,0,0,0,1,0,1
1305,Room_1305,2,1,0,1,1,0,0,1
1306,Room_1306,2,1,1,1,1,0,0,1
1307,Room_1307,3,0,1,0,1,0,0,0
1308,Room_1308,1,1,0,1,1,0,1,1
1309,Room_1309,3,1,0,1,0,1,1,1
1310,Room_1310,2,1,0,1,0,1,0,1
1311,Room_1311,1,0,1,1,1,1,1,1
1312,Room_1312,1,0,0,1,1,1,1,0
1313,Room_1313,2,1,0,0,0,1,1,1
1314,Room_1314,2,0,1,0,0,0,0,0
1315,Room_1315,3,0,1,0,0,1,0,1
1316,Room_1316,4,1,0,0,0,0,1,0
1317,Room_1317,3,1,1,0,1,0,0,1
1318,Room_1318,1,1,0,1,1,1,1,0
1319,Room_1319,2,0,0,0,0,0,1,0
1320,Room_1320,3,0,1,1,1,1,0,1
1321,Room_1321,2,1,1,1,1,1,0,1
1322,Room_1322,2,1,1,1,1,0,1,0
1323,Room_1323,4,0,0,0,0,1,0,1
1324,Room_1324,3,0,1,1,0,1,1,0
1325,Room_1325,4,0,1,0,0,1,1,0
1326,Room_1326,2,0,0,1,1,1,0,0
1327,Room_1327,2,0,0,1,0,0,0,0
1328,Room_1328,1,1,0,1,1,0,0,0
1329,Room_1329,3,0,1,0,0,1,0,0
1330,Room_1330,2,1,0,0,1,0,0,0
1331,Room_1331,4,0,0,1,1,1,0,0
1332,Room_1332,4,0,0,1,0,1,0,0
1333,Room_1333,2,0,0,1,0,0,1,1
1334,Room_1334,2,0,0,1,1,1,1,1
1335,Room_1335,2,1,1,0,1,1,1,1
1336,Room_1336,2,1,1,1,0,1,0,0
1337,Room_1337,4,1,1,1,1,1,0,1
1338,Room_1338,3,1,0,0,1,1,0,0
1339,Room_1339,2,1,1,1,0,0,1,1
1340,Room_1340,2,1,1,1,0,1,1,0
1341,Room_1341,2,0,1,1,1,0,0,0
1342,Room_1342,3,1,1,0,0,1,1,1
1343,Room_1343,2,0,0,0,1,1,0,0
1344,Room_1344,2,0,0,0,0,0,1,0
1345,Room_1345,3,1,1,1,1,0,0,0
1346,Room_1346,3,1,0,0,0,0,1,0
1347,Room_1347,2,1,0,0,1,0,0,0
1348,Room_1348,4,0,0,0,1,0,1,1
1349,Room_1349,3,1,0,1,1,1,1,0
1350,Room_1350,1,1,1,1,1,1,1,1
1351,Room_1351,2,1,0,0,0,0,0,1
1352,Room_1352,2,1,1,0,1,0,0,0
1353,Room_1353,2,0,0,0,1,0,1,0
1354,Room_1354,2,1,0,1,1,0,1,0
1355,Room_1355,3,1,0,0,1,1,0,1
1356,Room_1356,4,1,1,1,0,0,0,0
1357,Room_1357,4,1,0,0,0,0,0,0
1358,Room_1358,3,0,1,0,0,1,1,0
1359,Room_1359,1,1,0,1,1,0,1,0
1360,Room_1360,2,0,1,1,0,1,1,1
1361,Room_1361,4,1,0,1,0,1,0,0
1362,Room_1362,2,0,1,1,0,1,1,0
1363,Room_1363,2,0,0,1,1,1,1,1
1364,Room_1364,2,0,0,0,1,1,0,1
1365,Room_1365,1,0,1,1,0,1,1,0
1366,Room_1366,2,1,0,1,1,1,1,1
1367,Room_1367,4,0,1,0,1,0,0,0
1368,Room_1368,2,0,0,1,1,1,0,0
1369,Room_1369,1,0,0,0,1,0,0,1
1370,Room_1370,2,0,1,1,0,0,1,1
1371,Room_1371,2,0,0,1,1,1,1,1
1372,Room_1372,2,0,0,1,1,1,1,0
1373,Room_1373,3,0,0,0,0,0,1,0
1374,Room_1374,2,0,1,0,0,1,0,1
1375,Room_1375,3,0,1,0,1,1,0,1
1376,Room_1376,2,1,0,0,1,0,0,0
1377,Room_1377,2,0,0,1,0,1,1,0
1378,Room_1378,3,0,0,1,0,1,1,0
1379,Room_1379,2,0,0,1,0,0,1,0
1380,Room_1380,4,0,0,1,0,0,0,1
1381,Room_1381,2,0,1,0,0,0,0,0
1382,Room_1382,3,1,0,1,1,0,0,1
1383,Room_1383,2,0,1,1,0,0,0,0
1384,Room_1384,3,1,0,0,1,0,1,0
1385,Room_1385,2,0,0,1,0,0,0,0
1386,Room_1386,2,0,0,0,0,1,0,0
1387,Room_1387,2,0,1,1,1,0,1,0
1388,Room_1388,4,1,0,0,0,1,1,0
1389,Room_1389,1,0,1,1,0,0,0,1
1390,Room_1390,3,1,1,0,0,1,0,1
1391,Room_1391,1,1,1,0,0,0,1,0
1392,Room_1392,2,1,0,0,0,1,1,0
1393,Room_1393,2,0,1,1,0,1,1,1
1394,Room_1394,2,0,1,0,1,0,0,1
1395,Room_1395,3,0,1,0,0,1,1,1
1396,Room_1396,2,0,1,1,1,0,0,0
1397,Room_1397,3,1,0,1,1,1,1,0
1398,Room_1398,2,1,0,1,1,0,1,0
1399,Room_1399,3,0,0,0,1,1,1,1
1400,Room_1400,2,1,0,1,0,1,0,1
1401,Room_1401,2,0,1,1,0,0,1,1
1402,Room_1402,3,1,0,1,1,0,0,0
1403,Room_1403,2,1,1,0,0,1,0,1
1404,Room_1404,3,1,1,0,0,0,0,0
1405,Room_1405,3,0,0,0,1,1,0,0
1406,Room_1406,3,1,0,1,0,0,0,1
1407,Room_1407,3,0,0,0,0,0,0,0
1408,Room_1408,2,1,1,1,0,1,0,0
1409,Room_1409,2,0,0,1,1,0,0,1
1410,Room_1410,2,0,0,1,0,0,1,1
1411,Room_1411,2,0,0,0,0,0,1,0
1412,Room_1412,2,0,0,1,1,1,0,0
1413,Room_1413,2,1,0,1,1,1,0,0
1414,Room_1414,2,0,0,1,1,1,1,1
1415,Room_1415,4,0,0,0,1,1,0,1
1416,Room_1416,2,0,1,0,0,1,1,0
1417,Room_1417,2,1,1,1,0,0,1,0
1418,Room_1418,3,1,1,0,0,0,0,1
1419,Room_1419,3,0,0,1,1,1,1,1
1420,Room_1420,3,1,0,1,1,1,0,0
1421,Room_1421,3,0,0,0,0,1,1,0
1422,Room_1422,3,0,1,1,0,1,1,1
1423,Room_1423,3,0,0,0,0,1,1,1
1424,Room_1424,4,0,1,0,0,0,1,0
1425,Room_1425,2,1,0,1,1,1,0,0
1426,Room_1426,2,1,1,1,0,1,0,0
1427,Room_1427,2,1,0,0,1,0,1,0
1428,Room_1428,2,0,0,1,1,0,1,0
1429,Room_1429,2,1,1,1,1,1,1,0
1430,Room_1430,4,1,0,1,1,1,0,0
1431,Room_1431,2,0,0,1,1,0,1,0
1432,Room_1432,4,1,1,0,1,0,0,0
1433,Room_1433,3,1,1,1,1,1,1,1
1434,Room_1434,4,1,1,1,0,1,1,1
1435,Room_1435,3,0,0,1,0,1,1,0
1436,Room_1436,2,1,1,0,1,0,0,1
1437,Room_1437,2,1,1,0,1,1,1,1
1438,Room_1438,1,1,0,0,1,1,0,1
1439,Room_1439,3,0,0,1,0,0,1,1
1440,Room_1440,2,1,0,0,0,0,1,1
1441,Room_1441,2,1,0,0,0,0,0,0
1442,Room_1442,1,1,1,0,0,1,1,0
1443,Room_1443,3,0,0,1,1,1,0,1
1444,Room_1444,2,0,0,1,1,1,1,0
1445,Room_1445,2,1,0,1,0,0,0,1
1446,Room_1446,3,1,1,0,0,1,1,1
1447,Room_1447,3,1,0,1,1,1,1,0
1448,Room_1448,1,1,1,0,1,1,1,0
1449,Room_1449,2,1,0,0,1,1,0,1
1450,Room_1450,3,0,1,1,0,0,0,1
1451,Room_1451,4,0,0,1,0,1,0,1
1452,Room_1452,2,0,0,1,1,0,1,0
1453,Room_1453,4,0,0,0,0,0,0,1
1454,Room_1454,2,1,1,0,1,0,1,0
1455,Room_1455,2,0,0,0,1,0,0,0
1456,Room_1456,2,1,1,1,0,0,1,1
1457,Room_1457,1,1,1,1,0,1,0,0
1458,Room_1458,2,1,1,1,0,1,1,1
1459,Room_1459,3,1,0,0,1,1,1,0
1460,Room_1460,1,1,1,0,0,0,1,0
1461,Room_1461,4,0,1,1,1,1,0,0
1462,Room_1462,3,1,0,0,1,0,1,0
1463,Room_1463,2,0,0,1,1,1,1,1
1464,Room_1464,2,1,0,1,1,1,0,0
1465,Room_1465,4,0,1,1,0,0,1,1
1466,Room_1466,3,1,0,0,1,0,1,1
1467,Room_1467,4,1,0,1,1,1,0,1
1468,Room_1468,3,1,0,1,0,0,1,1
1469,Room_1469,2,0,1,1,1,0,0,1
1470,Room_1470,1,1,1,0,0,0,0,0
1471,Room_1471,3,0,1,0,0,1,1,1
1472,Room_1472,1,0,0,0,0,1,0,1
1473,Room_1473,3,1,1,0,0,1,0,0
1474,Room_1474,1,1,1,1,1,1,0,0
1475,Room_1475,2,0,1,0,0,1,0,1
1476,Room_1476,2,0,0,1,0,1,1,0
1477,Room_1477,4,1,1,0,0,0,1,0
1478,Room_1478,3,0,1,1,1,1,1,0
1479,Room_1479,2,0,1,1,0,1,0,0
1480,Room_1480,2,0,0,1,1,0,0,0
1481,Room_1481,3,0,0,1,0,0,0,1
1482,Room_1482,3,1,1,1,0,0,1,1
1483,Room_1483,3,0,0,0,0,1,0,0
1484,Room_1484,2,0,1,0,0,1,0,1
1485,Room_1485,2,0,0,1,1,0,0,1
1486,Room_1486,2,1,0,0,0,1,0,1
1487,Room_1487,1,1,1,0,0,1,1,0
1488,Room_1488,3,1,0,1,1,1,1,1
1489,Room_1489,3,1,0,1,1,1,1,1
1490,Room_1490,2,1,1,1,0,1,0,1
1491,Room_1491,2,0,1,1,1,1,0,0
1492,Room_1492,2,1,0,1,1,1,0,0
1493,Room_1493,3,0,0,1,0,0,1,1
1494,Room_1494,3,0,1,0,1,0,0,1
1495,Room_1495,4,0,0,0,0,0,0,1
1496,Room_1496,4,0,0,1,1,1,1,0
1497,Room_1497,4,1,1,0,0,1,0,1
1498,Room_1498,2,0,1,1,1,0,0,0
1499,Room_1499,3,0,1,0,1,0,1,1
1500,Room_1500,2,1,1,0,0,1,0,1
1501,Room_1501,3,0,1,1,0,0,1,0
1502,Room_1502,3,1,0,0,1,1,1,0
1503,Room_1503,2,0,1,0,1,0,0,0
1504,Room_1504,3,1,1,1,1,0,1,1
1505,Room_1505,2,1,0,1,1,1,1,1
1506,Room_1506,3,0,0,1,0,0,1,1
1507,Room_1507,3,1,1,0,0,0,1,1
1508,Room_1508,2,0,0,0,1,1,0,1
1509,Room_1509,2,0,1,0,0,1,1,0
1510,Room_1510,3,1,0,0,0,1,1,0
1511,Room_1511,2,0,0,1,0,0,1,0
1512,Room_1512,1,0,0,1,1,1,0,1
1513,Room_1513,2,1,0,0,1,0,1,0
1514,Room_1514,2,1,0,0,0,0,0,0
1515,Room_1515,2,0,0,0,0,1,0,1
1516,Room_1516,2,0,1,1,0,1,0,0
1517,Room_1517,1,1,0,1,1,0,1,0
1518,Room_1518,3,1,1,0,1,0,0,0
1519,Room_1519,3,1,1,1,0,1,0,1
1520,Room_1520,2,0,0,0,1,1,1,0
1521,Room_1521,2,1,1,0,1,0,0,0
1522,Room_1522,2,0,0,0,0,0,1,1
1523,Room_1523,2,0,0,1,0,1,0,1
1524,Room_1524,2,0,1,0,0,1,1,0
1525,Room_1525,2,1,0,0,1,1,0,0
1526,Room_1526,2,0,0,0,1,0,1,1
1527,Room_1527,3,1,0,0,1,0,1,0
1528,Room_1528,1,0,1,0,1,0,0,0
1529,Room_1529,4,0,1,1,0,0,0,0
1530,Room_1530,3,1,1,1,0,1,0,0
1531,Room_1531,3,1,0,0,1,0,0,0
1532,Room_1532,3,0,0,0,0,0,0,0
1533,Room_1533,3,1,1,0,0,1,1,0
1534,Room_1534,1,0,0,1,1,0,0,1
1535,Room_1535,2,1,0,0,1,0,0,1
1536,Room_1536,3,1,1,0,1,1,0,0
1537,Room_1537,4,0,0,1,0,0,0,0
1538,Room_1538,2,0,1,0,0,0,1,1
1539,Room_1539,2,0,0,1,0,0,1,0
1540,Room_1540,2,1,1,1,1,1,1,1
1541,Room_1541,2,0,1,0,1,1,1,0
1542,Room_1542,2,1,1,0,0,0,1,1
1543,Room_1543,2,0,1,1,0,1,0,0
1544,Room_1544,4,1,0,0,1,1,1,1
1545,Room_1545,2,1,0,1,0,0,0,0
1546,Room_1546,3,0,0,1,0,1,1,0
1547,Room_1547,3,0,0,0,1,1,1,0
1548,Room_1548,2,0,0,0,1,0,1,0
1549,Room_1549,3,0,0,0,0,0,1,0
1550,Room_1550,3,0,1,0,0,0,0,0
1551,Room_1551,2,0,1,1,1,1,1,0
1552,Room_1552,2,1,1,0,1,0,1,1
1553,Room_1553,4,0,0,1,0,1,1,1
1554,Room_1554,1,1,1,0,1,1,1,1
1555,Room_1555,1,0,0,1,1,1,0,1
1556,Room_1556,3,1,0,0,0,1,1,0
1557,Room_1557,2,1,0,0,0,1,1,0
1558,Room_1558,2,1,1,0,1,1,1,1
1559,Room_1559,3,1,0,1,1,0,0,1
1560,Room_1560,3,1,1,1,1,0,0,0
1561,Room_1561,2,0,1,0,0,1,0,1
1562,Room_1562,3,1,0,1,1,1,1,1
1563,Room_1563,2,1,1,1,1,0,0,1
1564,Room_1564,2,1,1,0,0,0,0,0
1565,Room_1565,3,1,0,1,0,0,0,0
1566,Room_1566,4,0,0,0,0,1,0,1
1567,Room_1567,2,1,1,1,0,1,1,1
1568,Room_1568,3,0,1,1,0,1,0,0
1569,Room_1569,2,0,1,0,0,0,0,0
1570,Room_1570,2,0,1,1,0,1,0,0
1571,Room_1571,1,1,0,0,1,1,1,1
1572,Room_1572,2,1,1,0,0,0,1,1
1573,Room_1573,3,1,0,1,0,0,0,1
1574,Room_1574,2,0,1,1,0,0,1,0
1575,Room_1575,2,1,0,0,0,0,1,1
1576,Room_1576,3,0,0,1,1,1,1,0
1577,Room_1577,3,1,1,1,1,1,0,0
1578,Room_1578,3,0,1,1,1,1,1,0
1579,Room_1579,2,1,0,1,0,0,0,0
1580,Room_1580,3,0,1,1,0,0,1,0
1581,Room_1581,2,1,1,0,1,0,0,1
1582,Room_1582,1,1,0,0,1,1,0,0
1583,Room_1583,3,0,0,0,1,0,0,0
1584,Room_1584,2,0,1,0,1,0,0,0
1585,Room_1585,2,1,0,1,0,1,0,0
1586,Room_1586,3,1,1,1,1,0,0,0
1587,Room_1587,2,0,1,1,0,0,0,0
1588,Room_1588,2,1,0,0,1,0,1,0
1589,Room_1589,4,1,0,0,1,1,1,1
1590,Room_1590,1,0,1,1,1,0,1,1
1591,Room_1591,3,1,0,1,1,1,1,0
1592,Room_1592,2,0,0,1,0,1,0,0
1593,Room_1593,2,1,0,0,0,0,1,0
1594,Room_1594,2,1,0,0,0,0,0,0
1595,Room_1595,4,1,0,1,0,1,0,1
1596,Room_1596,3,1,0,0,0,1,0,0
1597,Room_1597,3,0,0,1,0,1,0,1
1598,Room_1598,2,0,0,0,0,0,1,1
1599,Room_1599,3,1,0,0,0,0,0,0
1600,Room_1600,3,0,1,0,1,1,1,0
1601,Room_1601,1,1,1,1,0,0,0,0
1602,Room_1602,2,0,1,0,1,0,0,1
1603,Room_1603,2,0,1,0,0,0,1,0
1604,Room_1604,2,0,0,1,0,1,1,1
1605,Room_1605,2,1,0,1,1,1,1,0
1606,Room_1606,3,0,1,1,0,0,0,1
1607,Room_1607,3,1,0,1,1,0,0,0
1608,Room_1608,1,0,1,0,1,0,0,1
1609,Room_1609,2,0,1,1,1,1,0,1
1610,Room_1610,2,1,0,1,0,1,1,0
1611,Room_1611,4,0,0,1,0,0,0,0
1612,Room_1612,2,0,0,0,0,0,1,0
1613,Room_1613,2,1,0,0,1,1,0,0
1614,Room_1614,2,0,1,0,0,1,0,0
1615,Room_1615,3,1,0,0,0,1,1,1
1616,Room_1616,3,1,0,0,0,1,0,1
1617,Room_1617,3,1,0,1,1,0,0,0
1618,Room_1618,2,0,0,1,1,1,1,1
1619,Room_1619,4,1,1,1,1,0,0,1
1620,Room_1620,3,1,0,0,0,1,1,1
1621,Room_1621,3,0,0,1,1,1,1,1
1622,Room_1622,3,0,1,1,0,1,0,0
1623,Room_1623,2,1,0,1,1,0,1,0
1624,Room_1624,3,0,0,1,1,0,1,1
1625,Room_1625,3,0,0,0,1,1,0,0
1626,Room_1626,2,1,0,0,0,1,0,1
1627,Room_1627,2,0,1,0,0,0,1,0
1628,Room_1628,2,1,1,0,0,1,1,1
1629,Room_1629,2,0,1,1,0,1,1,1
1630,Room_1630,2,0,0,0,0,0,1,1
1631,Room_1631,3,0,1,0,1,0,0,0
1632,Room_1632,2,0,1,0,1,0,1,1
1633,Room_1633,4,0,1,0,1,1,0,0
1634,Room_1634,2,0,1,0,1,1,1,1
1635,Room_1635,4,0,1,0,1,0,1,0
1636,Room_1636,2,0,1,1,1,1,0,0
1637,Room_1637,2,1,1,1,0,1,0,0
1638,Room_1638,2,0,1,0,0,1,1,0
1639,Room_1639,3,0,1,1,0,1,1,1
1640,Room_1640,2,0,0,0,0,1,1,0
1641,Room_1641,1,0,1,0,1,0,0,1
1642,Room_1642,3,1,1,1,1,1,0,0
1643,Room_1643,1,0,1,0,1,0,1,1
1644,Room_1644,3,1,0,0,0,0,0,0
1645,Room_1645,3,1,0,1,1,1,1,0
1646,Room_1646,4,1,0,0,1,0,1,0
1647,Room_1647,4,0,0,0,0,0,0,1
1648,Room_1648,4,0,0,1,1,1,0,1
1649,Room_1649,2,1,1,0,1,1,1,0
1650,Room_1650,1,1,1,0,0,0,0,0
1651,Room_1651,3,1,0,0,0,1,0,0
1652,Room_1652,3,1,1,0,1,1,1,0
1653,Room_1653,3,1,1,0,1,0,1,0
1654,Room_1654,1,0,1,1,0,1,1,0
1655,Room_1655,3,0,0,1,1,1,0,0
1656,Room_1656,4,1,0,1,1,1,1,0
1657,Room_1657,2,0,1,1,1,1,0,1
1658,Room_1658,2,0,1,1,1,1,1,0
1659,Room_1659,2,1,0,0,1,0,0,0
1660,Room_1660,2,1,0,1,0,1,0,0
1661,Room_1661,3,0,1,1,0,1,1,0
1662,Room_1662,2,1,0,1,0,0,0,0
1663,Room_1663,4,0,0,1,1,1,1,0
1664,Room_1664,4,0,0,1,0,1,0,0
1665,Room_1665,4,1,0,0,0,0,0,0
1666,Room_1666,3,1,1,0,1,1,1,1
1667,Room_1667,3,0,0,0,1,0,1,0
1668,Room_1668,2,0,0,0,0,1,1,0
1669,Room_1669,3,0,1,0,1,1,1,0
1670,Room_1670,3,0,0,0,1,1,1,0
1671,Room_1671,3,1,0,0,1,1,1,1
1672,Room_1672,3,0,1,0,0,0,0,0
1673,Room_1673,3,1,0,1,1,0,1,0
1674,Room_1674,2,0,0,0,0,0,1,1
1675,Room_1675,4,1,0,0,1,1,0,1
1676,Room_1676,2,1,1,1,0,0,1,1
1677,Room_1677,3,0,0,0,1,0,1,0
1678,Room_1678,3,1,0,0,0,0,0,1
1679,Room_1679,3,0,0,1,1,1,1,1
1680,Room_1680,2,0,1,0,0,0,1,0
1681,Room_1681,3,1,1,0,1,1,0,0
1682,Room_1682,1,1,0,0,1,1,0,0
1683,Room_1683,2,0,1,0,0,0,0,0
1684,Room_1684,2,0,1,0,0,0,1,1
1685,Room_1685,3,1,0,0,0,1,0,0
1686,Room_1686,2,1,1,0,0,1,1,0
1687,Room_1687,2,1,0,0,0,0,0,1
1688,Room_1688,2,1,0,0,1,0,0,0
1689,Room_1689,2,0,0,1,1,1,0,0
1690,Room_1690,3,1,0,1,1,0,0,0
1691,Room_1691,2,0,1,0,0,1,0,1
1692,Room_1692,1,1,1,0,0,1,1,1
1693,Room_1693,2,1,0,1,1,1,0,1
1694,Room_1694,2,0,0,0,0,0,1,1
1695,Room_1695,3,1,1,0,1,1,1,0
1696,Room_1696,2,0,1,0,1,1,0,0
1697,Room_1697,2,1,1,1,0,0,0,0
1698,Room_1698,2,0,0,1,1,0,1,0
1699,Room_1699,4,0,1,0,0,1,0,1
1700,Room_1700,2,1,0,1,0,0,1,1
1701,Room_1701,2,0,0,1,0,0,1,1
1702,Room_1702,3,0,0,0,0,1,1,1
1703,Room_1703,3,1,0,1,0,1,0,0
1704,Room_1704,2,0,1,1,0,0,1,1
1705,Room_1705,2,0,0,0,0,1,0,1
1706,Room_1706,3,0,1,0,0,0,0,0
1707,Room_1707,3,0,0,1,0,0,1,0
1708,Room_1708,4,1,0,0,0,1,0,1
1709,Room_1709,4,1,0,0,1,1,1,0
1710,Room_1710,2,1,1,0,1,1,0,1
1711,Room_1711,2,1,0,0,1,1,1,1
1712,Room_1712,3,0,0,0,0,0,0,0
1713,Room_1713,2,1,1,1,0,1,0,0
1714,Room_1714,3,1,0,0,0,1,1,1
1715,Room_1715,4,0,1,0,0,1,0,1
1716,Room_1716,4,0,0,1,1,1,1,1
1717,Room_1717,3,0,1,1,0,0,0,1
1718,Room_1718,2,0,0,0,1,1,1,0
1719,Room_1719,3,0,1,0,1,0,1,1
1720,Room_1720,2,1,1,1,0,1,1,1
1721,Room_1721,3,0,1,0,0,0,1,0
1722,Room_1722,2,1,1,0,1,0,0,1
1723,Room_1723,3,1,0,0,1,0,0,0
1724,Room_1724,2,1,0,0,1,0,1,1
1725,Room_1725,3,1,1,1,0,1,0,1
1726,Room_1726,2,0,1,1,0,1,1,0
1727,Room_1727,2,1,0,1,0,0,0,1
1728,Room_1728,4,0,1,1,0,0,0,0
1729,Room_1729,4,0,1,1,1,0,0,0
1730,Room_1730,3,0,0,1,0,0,0,0
1731,Room_1731,1,0,1,1,1,1,0,0
1732,Room_1732,3,1,1,1,1,1,1,0
1733,Room_1733,2,0,1,0,1,1,0,0
1734,Room_1734,1,1,1,1,0,1,1,0
1735,Room_1735,3,0,1,0,0,0,1,1
1736,Room_1736,3,1,0,1,1,0,1,1
1737,Room_1737,2,0,1,0,0,1,0,0
1738,Room_1738,1,1,1,0,0,1,1,0
1739,Room_1739,3,1,0,1,1,0,1,0
1740,Room_1740,2,0,0,0,0,0,0,1
1741,Room_1741,2,1,0,0,0,0,0,0
1742,Room_1742,4,0,0,0,0,1,1,1
1743,Room_1743,3,1,1,1,1,0,1,1
1744,Room_1744,3,1,0,1,0,1,0,0
1745,Room_1745,2,1,0,0,1,1,1,0
1746,Room_1746,2,1,1,0,0,0,0,1
1747,Room_1747,1,0,1,1,1,1,0,0
1748,Room_1748,2,0,0,1,1,0,1,1
1749,Room_1749,2,1,0,1,1,0,0,1
1750,Room_1750,1,1,1,0,0,1,1,1
