student_id,name,sleep,clean,noise,roommate_count,wants_ac,wants_private_bath,wants_balcony,wants_kitchen,wants_laundry,wants_wifi,wants_parking
4711,Student_4711,5,4,3,3,1,1,0,0,0,1,0
4712,Student_4712,4,4,2,2,1,0,0,0,1,1,0
4713,Student_4713,2,5,5,3,0,1,1,0,1,0,1
4714,Student_4714,2,4,1,1,1,0,1,1,0,0,0
4715,Student_4715,2,5,4,2,1,0,0,1,0,0,1
4716,Student_4716,4,1,1,1,0,1,0,1,1,0,0
4717,Student_4717,4,1,1,1,0,0,1,0,0,1,1
4718,Student_4718,4,1,5,4,0,1,1,1,1,0,0
4719,Student_4719,1,1,4,4,1,0,1,0,0,0,1
4720,Student_4720,1,2,4,2,0,1,0,1,0,0,1
4721,Student_4721,2,2,3,4,1,1,0,0,0,0,0
4722,Student_4722,3,1,2,3,0,1,0,0,0,1,1
4723,Student_4723,2,4,5,2,1,1,1,0,0,1,0
4724,Student_4724,5,5,4,4,1,0,0,1,1,1,1
4725,Student_4725,1,3,5,4,0,0,0,1,0,0,0
4726,Student_4726,4,5,3,3,0,1,1,1,0,0,1
4727,Student_4727,1,3,1,1,1,0,0,0,1,0,0
4728,Student_4728,4,3,4,3,0,0,1,1,0,0,0
4729,Student_4729,5,1,3,1,1,0,0,1,0,1,0
4730,Student_4730,5,3,5,4,0,1,0,1,0,1,1
4731,Student_4731,1,1,3,1,1,1,0,1,0,0,1
4732,Student_4732,4,2,3,1,1,0,0,0,0,1,1
4733,Student_4733,5,4,3,4,0,0,0,0,1,0,1
4734,Student_4734,2,3,3,2,1,1,0,0,1,0,1
4735,Student_4735,2,4,3,3,1,0,0,1,0,1,1
4736,Student_4736,4,1,3,4,1,0,1,0,1,1,0
4737,Student_4737,1,3,2,3,1,0,1,0,0,0,0
4738,Student_4738,5,5,5,3,0,1,0,0,1,0,1
4739,Student_4739,1,2,1,1,1,1,1,1,0,1,0
4740,Student_4740,2,2,5,4,1,1,1,0,0,1,1
4741,Student_4741,5,3,4,2,0,0,0,1,0,0,1
4742,Student_4742,1,2,4,3,0,0,1,0,1,0,1
4743,Student_4743,3,5,5,3,1,0,0,1,1,1,1
4744,Student_4744,4,4,3,2,1,1,0,0,1,1,0
4745,Student_4745,4,5,2,3,1,1,1,1,1,0,0
4746,Student_4746,3,2,1,4,0,1,0,1,1,1,1
4747,Student_4747,2,4,3,2,1,0,1,1,1,0,0
4748,Student_4748,5,5,5,4,1,1,1,1,0,1,0
4749,Student_4749,4,1,5,2,0,0,1,1,0,0,0
4750,Student_4750,3,1,2,3,1,0,1,0,1,1,1
4751,Student_4751,3,4,2,2,0,1,1,1,0,0,1
4752,Student_4752,2,4,5,4,1,0,1,0,0,1,0
4753,Student_4753,2,4,3,2,0,0,1,1,0,0,0
4754,Student_4754,1,1,3,3,1,1,1,0,1,1,1
4755,Student_4755,4,5,3,1,1,0,0,0,1,1,1
4756,Student_4756,1,4,1,3,0,1,0,0,1,1,1
4757,Student_4757,3,1,1,3,0,1,1,1,0,1,1
4758,Student_4758,5,4,3,1,1,1,1,0,1,1,0
4759,Student_4759,5,4,5,2,0,0,1,1,0,1,1
4760,Student_4760,2,4,2,3,0,1,0,1,0,0,1
4761,Student_4761,5,1,4,1,0,1,1,0,0,0,1
4762,Student_4762,5,5,2,4,1,1,1,1,0,0,1
4763,Student_4763,5,1,2,1,1,0,1,0,0,1,1
4764,Student_4764,3,1,4,3,0,0,1,1,0,0,0
4765,Student_4765,5,4,3,4,0,0,1,0,1,1,1
4766,Student_4766,5,3,2,3,0,1,1,1,0,0,1
4767,Student_4767,5,3,4,1,1,1,1,0,0,0,1
4768,Student_4768,1,3,5,4,0,1,0,1,0,1,0
4769,Student_4769,3,1,5,3,0,0,1,1,0,1,0
4770,Student_4770,2,4,5,1,1,1,0,0,1,1,1
4771,Student_4771,1,3,3,4,0,1,1,1,0,1,0
4772,Student_4772,4,2,2,3,1,0,0,1,1,1,1
4773,Student_4773,3,2,2,1,1,0,1,1,0,1,0
4774,Student_4774,3,2,1,3,0,1,0,1,1,0,1
4775,Student_4775,4,5,5,3,1,1,0,0,1,1,1
4776,Student_4776,4,4,3,3,1,1,1,1,1,1,1
4777,Student_4777,4,1,4,2,1,0,0,0,0,0,0
4778,Student_4778,2,1,3,3,1,0,1,0,1,0,1
4779,Student_4779,5,4,2,4,0,1,1,1,0,0,1
4780,Student_4780,3,5,5,1,1,0,1,1,1,0,0
4781,Student_4781,5,4,1,1,0,0,0,0,1,0,0
4782,Student_4782,5,5,3,2,1,1,0,0,0,0,1
4783,Student_4783,4,3,1,2,1,1,0,1,1,0,1
4784,Student_4784,2,3,2,2,0,0,1,1,0,0,0
4785,Student_4785,1,5,4,3,1,0,1,1,0,0,0
4786,Student_4786,2,4,3,3,0,0,0,0,0,1,0
4787,Student_4787,5,3,2,4,1,0,1,0,1,1,0
4788,Student_4788,2,4,5,1,1,1,1,1,1,1,0
4789,Student_4789,4,3,3,1,0,0,0,0,1,1,0
4790,Student_4790,1,4,1,3,1,1,1,1,1,0,1
4791,Student_4791,4,4,3,1,1,0,1,0,1,0,1
4792,Student_4792,1,2,2,3,0,1,0,0,0,0,1
4793,Student_4793,5,5,2,2,1,0,0,0,1,0,0
4794,Student_4794,1,1,1,3,1,1,0,1,0,1,1
4795,Student_4795,1,5,2,4,1,1,1,0,1,0,0
4796,Student_4796,1,4,3,3,1,1,1,0,1,1,1
4797,Student_4797,2,4,1,3,1,0,1,1,0,1,1
4798,Student_4798,2,5,2,1,0,0,0,1,0,1,0
4799,Student_4799,5,4,2,3,0,0,1,0,0,1,1
4800,Student_4800,1,3,3,4,1,0,0,0,1,1,1
4801,Student_4801,3,4,2,3,1,1,1,1,1,1,1
4802,Student_4802,5,5,3,3,1,0,1,1,0,1,1
4803,Student_4803,1,5,5,2,0,1,1,0,0,0,0
4804,Student_4804,1,5,3,3,1,1,1,1,1,0,0
4805,Student_4805,2,2,4,3,1,0,1,1,0,1,1
4806,Student_4806,5,2,2,3,1,1,1,1,0,0,0
4807,Student_4807,1,2,5,4,1,1,1,1,0,0,0
4808,Student_4808,1,2,1,1,0,0,0,0,1,1,0
4809,Student_4809,5,2,4,2,1,0,1,1,1,1,1
4810,Student_4810,3,2,1,2,1,1,0,1,1,1,1
4811,Student_4811,5,2,4,3,1,0,1,1,0,1,0
4812,Student_4812,5,5,5,3,1,1,0,0,0,1,1
4813,Student_4813,3,1,5,1,1,0,0,1,1,0,1
4814,Student_4814,5,2,5,3,1,0,0,0,1,1,0
4815,Student_4815,1,5,4,4,1,1,1,1,0,0,1
4816,Student_4816,5,1,3,1,0,0,0,0,1,0,0
4817,Student_4817,3,2,1,3,1,0,0,0,0,1,0
4818,Student_4818,4,1,3,1,0,0,0,1,1,1,1
4819,Student_4819,5,1,3,2,0,1,1,0,1,0,1
4820,Student_4820,2,3,2,3,1,1,0,1,1,0,1
4821,Student_4821,1,4,1,1,1,0,0,0,1,0,1
4822,Student_4822,1,3,4,1,1,1,0,0,1,1,1
4823,Student_4823,2,1,2,3,0,1,0,0,1,1,0
4824,Student_4824,2,5,2,1,0,1,1,1,0,0,0
4825,Student_4825,5,2,5,3,0,0,0,0,0,1,0
4826,Student_4826,2,4,4,3,1,0,0,0,0,1,0
4827,Student_4827,4,2,3,4,1,0,0,0,1,0,1
4828,Student_4828,3,5,3,4,0,1,0,1,1,0,1
4829,Student_4829,2,4,3,1,0,1,0,1,1,1,1
4830,Student_4830,2,3,5,1,1,0,1,0,0,1,1
4831,Student_4831,4,1,3,1,0,0,0,0,1,1,0
4832,Student_4832,1,5,1,2,0,0,1,1,0,1,1
4833,Student_4833,1,1,3,3,0,0,0,1,1,0,1
4834,Student_4834,5,1,3,3,0,1,0,0,0,0,1
4835,Student_4835,4,2,1,2,0,0,1,1,0,1,1
4836,Student_4836,3,5,5,2,0,1,1,1,0,0,0
4837,Student_4837,3,1,2,1,0,0,1,1,1,1,1
4838,Student_4838,4,3,4,3,1,0,0,0,0,0,0
4839,Student_4839,3,4,5,4,0,1,1,0,1,1,1
4840,Student_4840,1,5,3,4,1,0,1,0,0,0,0
4841,Student_4841,3,2,2,2,1,0,0,0,0,0,0
4842,Student_4842,3,5,4,2,0,1,0,0,1,0,1
4843,Student_4843,4,2,4,3,1,1,0,1,0,0,1
4844,Student_4844,4,4,4,3,0,0,0,1,0,0,0
4845,Student_4845,3,3,1,4,1,1,1,0,1,0,1
4846,Student_4846,2,1,1,3,1,1,1,1,0,1,0
4847,Student_4847,4,5,2,1,0,0,1,1,0,1,0
4848,Student_4848,5,2,3,2,1,0,0,1,0,0,0
4849,Student_4849,5,4,2,4,0,0,0,1,0,0,1
4850,Student_4850,1,1,3,4,1,1,0,0,0,1,0
4851,Student_4851,3,4,5,1,0,1,0,1,0,0,1
4852,Student_4852,2,3,4,3,0,0,1,0,1,0,0
4853,Student_4853,1,1,4,3,1,0,1,1,0,1,1
4854,Student_4854,3,1,1,2,0,0,0,1,0,0,0
4855,Student_4855,4,1,5,1,0,0,0,1,1,0,1
4856,Student_4856,5,2,5,4,1,1,0,0,0,0,0
4857,Student_4857,2,1,3,1,0,0,0,0,1,1,1
4858,Student_4858,5,4,5,4,1,1,1,1,0,0,0
4859,Student_4859,4,2,1,1,1,1,0,1,0,1,1
4860,Student_4860,3,1,3,3,1,0,1,1,0,0,1
4861,Student_4861,4,4,2,4,0,1,0,0,1,1,0
4862,Student_4862,4,4,3,2,1,1,0,0,1,0,1
4863,Student_4863,5,5,2,1,0,1,0,0,0,1,1
4864,Student_4864,2,4,3,3,1,0,0,1,0,1,0
4865,Student_4865,4,3,4,4,1,0,0,1,0,1,1
4866,Student_4866,5,1,2,3,1,0,0,0,1,1,1
4867,Student_4867,2,1,1,1,0,0,0,0,1,0,1
4868,Student_4868,3,1,2,2,1,0,0,0,0,1,1
4869,Student_4869,3,4,2,2,0,0,1,1,1,1,0
4870,Student_4870,1,4,3,1,0,1,0,1,1,1,1
4871,Student_4871,5,1,4,4,0,1,0,1,1,0,1
4872,Student_4872,2,2,3,3,0,1,0,0,1,0,0
4873,Student_4873,4,2,3,3,0,1,1,0,0,0,0
4874,Student_4874,3,3,4,4,1,1,1,1,1,1,1
4875,Student_4875,2,5,3,1,0,1,0,1,0,1,1
4876,Student_4876,5,3,4,3,1,1,0,1,0,1,0
4877,Student_4877,1,1,1,3,1,1,1,1,1,1,1
4878,Student_4878,3,1,4,1,0,0,1,1,1,0,0
4879,Student_4879,2,1,5,3,1,0,1,1,1,0,1
4880,Student_4880,2,5,4,4,1,1,0,0,1,0,0
4881,Student_4881,2,4,4,4,0,1,0,0,1,0,0
4882,Student_4882,5,5,5,1,0,0,1,0,0,1,0
4883,Student_4883,5,3,4,1,1,0,1,0,0,0,1
4884,Student_4884,5,4,2,4,0,0,0,1,0,1,0
4885,Student_4885,4,4,3,1,0,1,0,0,0,1,1
4886,Student_4886,2,3,3,4,1,1,0,0,1,0,0
4887,Student_4887,3,4,1,4,0,0,0,0,1,0,1
4888,Student_4888,5,2,1,4,0,1,1,1,1,0,1
4889,Student_4889,5,3,5,3,0,1,0,0,1,1,1
4890,Student_4890,2,3,2,1,0,0,0,0,0,0,1
4891,Student_4891,5,2,1,3,0,0,1,1,0,0,1
4892,Student_4892,4,5,3,1,0,0,0,1,1,1,1
4893,Student_4893,4,5,1,2,1,1,1,1,0,1,0
4894,Student_4894,5,5,1,3,0,0,1,0,0,0,1
4895,Student_4895,2,4,4,3,1,0,0,0,1,0,1
4896,Student_4896,2,2,1,3,1,0,0,1,1,1,0
4897,Student_4897,2,3,5,2,1,1,1,0,0,0,0
4898,Student_4898,1,3,3,1,1,1,1,0,1,1,1
4899,Student_4899,5,3,5,2,0,1,0,0,1,1,0
4900,Student_4900,2,4,5,1,1,0,0,0,1,1,0
4901,Student_4901,4,4,2,1,0,1,0,1,0,1,0
4902,Student_4902,3,5,4,1,1,1,1,0,1,1,1
4903,Student_4903,3,4,5,1,1,0,0,1,0,0,0
4904,Student_4904,2,5,2,1,0,1,1,0,1,0,1
4905,Student_4905,3,5,3,2,0,1,0,1,1,1,0
4906,Student_4906,3,3,3,3,1,1,1,0,1,1,1
4907,Student_4907,1,4,2,2,0,1,1,0,0,0,0
4908,Student_4908,4,5,5,3,1,1,1,0,0,0,1
4909,Student_4909,4,2,5,3,0,1,0,1,1,1,1
4910,Student_4910,1,2,4,4,0,1,0,0,1,1,0
4911,Student_4911,1,4,4,3,1,1,1,1,0,1,0
4912,Student_4912,3,3,3,2,0,0,0,0,1,1,1
4913,Student_4913,5,3,4,4,1,0,1,0,0,0,1
4914,Student_4914,3,5,2,1,0,0,1,0,1,0,0
4915,Student_4915,1,4,3,1,1,0,1,1,0,0,0
4916,Student_4916,4,2,5,3,1,0,1,1,1,1,0
4917,Student_4917,3,5,3,1,1,0,0,1,0,0,0
4918,Student_4918,5,5,1,1,0,0,0,0,1,1,0
4919,Student_4919,3,1,3,4,1,1,0,0,1,1,0
4920,Student_4920,2,4,4,2,1,1,0,0,1,0,0
4921,Student_4921,3,5,2,1,0,1,1,1,1,1,0
4922,Student_4922,1,2,5,1,1,1,1,1,1,1,1
4923,Student_4923,4,1,5,2,1,1,1,0,1,0,0
4924,Student_4924,4,2,4,4,1,0,0,0,0,1,1
4925,Student_4925,1,3,4,4,0,0,0,1,1,1,0
4926,Student_4926,2,1,4,1,0,1,0,1,1,0,0
4927,Student_4927,1,1,1,3,1,1,1,0,1,1,0
4928,Student_4928,3,5,2,2,0,1,0,1,1,1,0
4929,Student_4929,1,3,1,4,1,0,0,1,0,0,1
4930,Student_4930,1,5,4,1,0,0,0,1,0,1,0
4931,Student_4931,2,4,2,4,1,1,0,1,1,0,1
4932,Student_4932,3,2,4,1,1,0,1,1,1,1,1
4933,Student_4933,5,2,2,2,1,1,0,0,1,1,0
4934,Student_4934,5,5,5,3,0,1,1,0,1,0,1
4935,Student_4935,4,2,1,2,1,0,1,1,1,0,1
4936,Student_4936,1,2,4,4,1,1,1,0,1,1,1
4937,Student_4937,4,4,4,4,0,0,0,1,0,1,1
4938,Student_4938,2,3,3,4,0,1,1,0,0,1,1
4939,Student_4939,5,1,5,3,1,1,1,0,0,0,1
4940,Student_4940,1,5,4,2,0,0,0,0,0,0,1
4941,Student_4941,2,5,1,1,1,0,1,1,1,1,1
4942,Student_4942,2,4,5,2,0,0,1,0,1,0,1
4943,Student_4943,1,4,4,2,0,1,0,0,0,1,1
4944,Student_4944,2,1,1,3,1,1,0,1,0,0,0
4945,Student_4945,1,3,3,2,1,1,0,0,1,1,1
4946,Student_4946,1,5,3,4,1,1,0,0,0,0,0
4947,Student_4947,3,4,1,3,0,1,0,1,0,0,0
4948,Student_4948,4,5,5,4,1,0,0,0,1,1,0
4949,Student_4949,2,2,1,4,0,0,0,1,0,1,1
4950,Student_4950,2,5,1,2,1,1,1,1,1,1,1
4951,Student_4951,3,3,3,1,1,0,0,1,0,1,0
4952,Student_4952,3,3,3,2,1,0,0,1,1,0,1
4953,Student_4953,3,5,3,1,0,1,1,0,1,0,1
4954,Student_4954,5,2,4,3,1,0,1,1,1,1,0
4955,Student_4955,5,3,4,3,0,1,0,0,0,0,0
4956,Student_4956,5,4,2,3,1,1,1,1,0,1,0
4957,Student_4957,1,5,4,4,1,0,0,1,0,0,0
4958,Student_4958,2,2,5,4,0,0,1,0,0,0,0
4959,Student_4959,4,4,5,3,0,1,0,1,1,1,1
4960,Student_4960,1,5,3,2,0,1,1,1,0,1,0
4961,Student_4961,2,2,1,4,1,1,0,1,1,1,1
4962,Student_4962,2,4,3,4,1,0,1,1,0,1,0
4963,Student_4963,3,3,1,2,0,1,1,0,1,1,1
4964,Student_4964,3,5,3,4,1,1,1,1,1,1,0
4965,Student_4965,1,5,3,2,0,1,1,0,1,0,1
4966,Student_4966,3,3,5,1,0,1,0,1,0,0,1
4967,Student_4967,2,1,1,2,1,0,0,1,0,0,0
4968,Student_4968,3,4,2,1,0,1,1,0,1,1,0
4969,Student_4969,5,3,2,4,1,0,1,0,0,0,0
4970,Student_4970,3,5,3,1,0,1,1,0,1,1,0
4971,Student_4971,2,4,3,2,1,1,1,1,0,0,0
4972,Student_4972,1,4,5,1,0,1,0,1,0,1,0
4973,Student_4973,4,1,1,3,1,1,0,0,0,0,0
4974,Student_4974,3,5,3,2,0,0,0,1,0,0,1
4975,Student_4975,2,2,2,2,1,0,0,1,1,1,1
4976,Student_4976,4,1,1,1,1,0,0,0,0,1,1
4977,Student_4977,4,1,3,4,1,1,0,0,0,1,1
4978,Student_4978,5,2,1,4,0,1,1,0,0,1,0
4979,Student_4979,4,2,5,2,1,0,1,1,1,0,0
4980,Student_4980,2,1,2,2,0,0,1,0,1,1,1
4981,Student_4981,2,4,1,1,0,0,0,0,1,1,1
4982,Student_4982,3,3,2,2,0,1,0,1,1,1,1
4983,Student_4983,3,3,3,2,1,1,0,0,1,0,1
4984,Student_4984,3,1,4,4,0,0,0,1,1,1,0
4985,Student_4985,4,4,1,2,0,0,1,0,0,1,0
4986,Student_4986,4,2,2,1,1,0,1,0,1,0,0
4987,Student_4987,5,1,1,2,1,1,0,1,1,1,0
4988,Student_4988,3,5,3,2,1,1,0,0,0,1,1
4989,Student_4989,1,4,3,2,1,1,0,0,0,1,1
4990,Student_4990,5,5,2,3,0,1,0,0,0,0,1
4991,Student_4991,1,5,5,2,0,1,1,1,0,1,1
4992,Student_4992,4,1,1,1,0,0,1,1,1,1,1
4993,Student_4993,5,4,1,4,0,0,0,0,1,0,1
4994,Student_4994,5,5,3,4,0,1,1,1,1,0,0
4995,Student_4995,2,4,1,3,1,0,0,1,1,0,1
4996,Student_4996,4,3,2,1,0,1,0,1,0,0,0
4997,Student_4997,4,5,4,4,1,0,1,1,1,1,1
4998,Student_4998,5,5,3,4,1,0,1,0,1,1,0
4999,Student_4999,4,4,4,2,0,0,1,0,0,0,1
5000,Student_5000,5,3,1,2,0,1,1,0,0,0,0
5001,Student_5001,2,5,5,2,0,0,1,0,0,1,0
5002,Student_5002,5,1,2,3,1,1,0,1,1,0,0
5003,Student_5003,4,4,1,2,1,0,0,0,1,0,0
5004,Student_5004,4,4,2,1,1,0,0,0,0,1,1
5005,Student_5005,5,5,1,3,0,0,0,0,0,0,0
5006,Student_5006,5,3,1,4,1,0,0,0,1,1,1
5007,Student_5007,5,5,1,4,1,0,1,0,1,1,1
5008,Student_5008,3,2,3,1,1,0,0,0,0,0,1
5009,Student_5009,4,5,4,1,1,1,1,1,1,0,0
5010,Student_5010,4,2,5,4,0,1,1,1,1,0,1
5011,Student_5011,3,1,4,1,1,1,0,0,1,1,1
5012,Student_5012,5,4,4,1,0,1,0,0,0,0,1
5013,Student_5013,2,4,2,1,0,1,0,0,0,0,1
5014,Student_5014,5,3,3,2,0,1,1,1,0,1,1
5015,Student_5015,5,5,3,4,0,0,0,1,0,1,1
5016,Student_5016,3,1,1,1,1,0,1,0,0,0,1
5017,Student_5017,4,2,4,1,0,0,0,0,1,1,1
5018,Student_5018,5,3,5,2,0,1,0,1,0,1,0
5019,Student_5019,4,1,2,4,1,1,0,0,1,0,0
5020,Student_5020,1,1,3,3,1,0,1,0,1,1,0
5021,Student_5021,4,2,1,4,1,0,1,1,0,0,0
5022,Student_5022,2,2,5,4,1,0,1,1,0,1,1
5023,Student_5023,2,4,4,4,0,0,0,1,0,0,0
5024,Student_5024,5,5,5,2,1,1,0,0,0,0,0
5025,Student_5025,4,3,3,4,1,0,1,1,0,0,1
5026,Student_5026,5,5,2,3,0,1,0,1,1,1,1
5027,Student_5027,3,3,4,1,0,1,1,0,0,1,0
5028,Student_5028,2,1,2,4,1,0,0,1,1,1,0
5029,Student_5029,5,2,5,2,0,1,1,1,0,0,0
5030,Student_5030,3,2,5,4,1,1,0,1,0,0,0
5031,Student_5031,5,1,1,4,1,0,1,0,1,1,0
5032,Student_5032,4,1,4,3,0,1,0,0,0,0,1
5033,Student_5033,4,3,5,3,0,1,1,1,0,0,0
5034,Student_5034,4,1,3,2,0,0,1,0,1,1,0
5035,Student_5035,4,3,3,2,0,0,1,0,0,0,0
5036,Student_5036,1,5,2,2,1,0,0,0,0,1,1
5037,Student_5037,3,2,3,2,1,0,1,1,0,1,0
5038,Student_5038,3,2,5,2,0,0,0,0,0,0,0
5039,Student_5039,4,2,3,1,1,1,1,0,0,1,0
5040,Student_5040,1,5,4,1,0,0,1,0,1,1,0
5041,Student_5041,4,5,2,2,1,0,1,1,1,0,1
5042,Student_5042,1,4,4,2,1,1,1,0,0,1,0
5043,Student_5043,4,3,5,1,1,1,0,0,1,1,0
5044,Student_5044,2,3,5,3,1,1,0,0,1,0,0
5045,Student_5045,2,4,3,1,1,0,1,0,0,0,0
5046,Student_5046,5,2,1,2,1,0,0,1,0,1,1
5047,Student_5047,4,3,1,3,0,0,0,0,1,1,1
5048,Student_5048,3,3,5,2,0,1,1,1,1,1,0
5049,Student_5049,5,2,5,4,0,0,0,0,1,0,1
5050,Student_5050,2,1,2,3,1,1,0,1,0,1,1
5051,Student_5051,4,1,5,2,0,1,0,0,1,1,0
5052,Student_5052,5,4,5,1,1,1,0,1,1,0,0
5053,Student_5053,4,5,2,2,1,1,0,1,1,1,0
5054,Student_5054,2,3,4,1,1,1,1,1,0,0,0
5055,Student_5055,5,3,4,3,0,1,0,0,1,0,0
5056,Student_5056,2,4,2,1,1,0,0,1,0,0,0
5057,Student_5057,1,4,2,3,1,1,1,0,0,0,1
5058,Student_5058,2,3,4,2,0,0,1,1,0,1,1
5059,Student_5059,4,2,4,1,0,1,1,0,1,0,0
5060,Student_5060,3,2,4,3,0,1,0,0,0,0,1
5061,Student_5061,2,5,4,3,1,1,1,1,0,0,1
5062,Student_5062,3,3,3,3,1,1,0,0,1,0,1
5063,Student_5063,1,3,2,4,0,1,1,0,0,1,0
5064,Student_5064,5,3,1,3,1,1,1,1,0,1,1
5065,Student_5065,5,3,3,2,1,1,0,0,0,0,1
5066,Student_5066,3,4,1,2,1,0,1,0,0,1,1
5067,Student_5067,5,1,1,2,0,1,1,0,0,0,0
5068,Student_5068,2,3,5,3,1,0,1,1,0,0,1
5069,Student_5069,3,1,2,2,0,1,0,0,1,1,1
5070,Student_5070,4,2,3,3,0,1,1,1,1,0,0
5071,Student_5071,2,5,2,3,0,0,0,1,0,1,0
5072,Student_5072,2,2,4,3,1,0,0,1,0,0,0
5073,Student_5073,2,3,2,4,1,1,1,1,1,0,0
5074,Student_5074,4,2,1,1,1,0,1,0,1,0,1
5075,Student_5075,1,4,4,2,0,1,1,0,0,1,1
5076,Student_5076,5,1,2,4,0,0,1,0,0,0,1
5077,Student_5077,3,3,2,2,1,0,1,0,0,0,1
5078,Student_5078,1,4,1,4,1,0,1,0,1,0,1
5079,Student_5079,3,1,4,1,0,0,0,1,1,1,0
5080,Student_5080,5,4,1,1,1,0,1,1,1,0,0
5081,Student_5081,4,2,2,1,0,1,1,1,0,1,1
5082,Student_5082,2,3,3,1,0,0,0,0,1,1,1
5083,Student_5083,2,2,3,3,0,0,1,1,0,1,0
5084,Student_5084,4,5,5,2,0,0,0,0,0,1,1
5085,Student_5085,1,3,3,2,1,1,0,0,0,0,1
5086,Student_5086,1,2,4,2,0,1,0,0,1,0,1
5087,Student_5087,3,3,5,3,0,0,1,1,1,1,1
5088,Student_5088,4,1,4,2,1,1,0,1,0,1,1
5089,Student_5089,1,3,3,1,0,1,1,1,0,0,1
5090,Student_5090,4,3,3,2,0,1,0,1,0,0,1
5091,Student_5091,5,1,2,2,0,0,0,1,1,0,0
5092,Student_5092,2,2,4,4,0,0,0,0,1,0,0
5093,Student_5093,2,3,1,3,1,1,1,1,0,1,1
5094,Student_5094,2,4,2,1,1,1,1,1,0,0,0
5095,Student_5095,4,3,4,1,1,0,0,1,1,1,0
5096,Student_5096,4,2,5,1,1,0,1,0,0,0,1
5097,Student_5097,3,1,4,2,0,1,0,1,0,1,0
5098,Student_5098,2,2,5,1,0,0,0,1,1,1,0
5099,Student_5099,3,5,5,1,1,1,1,0,1,0,1
5100,Student_5100,2,3,3,4,0,0,0,1,1,1,0
5101,Student_5101,3,3,1,2,1,0,0,0,0,0,1
5102,Student_5102,3,1,4,4,0,0,1,0,0,1,0
5103,Student_5103,5,3,1,3,1,0,0,1,1,1,0
5104,Student_5104,3,4,5,2,1,1,0,1,1,0,1
5105,Student_5105,4,4,3,4,1,0,1,1,0,1,1
5106,Student_5106,3,2,1,3,1,0,0,0,1,0,1
5107,Student_5107,2,1,2,4,0,0,0,1,1,0,1
5108,Student_5108,3,5,5,3,0,0,1,0,1,1,1
5109,Student_5109,1,2,2,1,0,0,0,0,0,0,0
5110,Student_5110,2,1,1,1,1,1,1,1,1,1,0
5111,Student_5111,1,1,1,2,1,1,1,1,0,0,1
5112,Student_5112,2,2,1,4,0,0,1,0,1,0,1
5113,Student_5113,4,2,4,4,0,1,1,1,0,1,1
5114,Student_5114,4,3,5,3,0,0,0,0,0,1,0
5115,Student_5115,4,5,5,2,0,1,1,1,1,1,0
5116,Student_5116,1,4,5,1,1,0,0,1,0,0,1
5117,Student_5117,5,3,4,4,1,0,0,1,0,0,0
5118,Student_5118,2,1,1,3,0,1,1,1,1,0,0
5119,Student_5119,4,5,1,1,0,0,1,0,0,1,0
5120,Student_5120,2,5,2,1,0,0,1,0,1,1,1
5121,Student_5121,1,2,4,1,1,0,0,0,1,1,1
5122,Student_5122,5,5,3,3,0,0,0,0,0,0,1
5123,Student_5123,1,5,4,3,1,0,0,0,0,1,1
5124,Student_5124,2,1,2,1,1,1,1,0,0,1,0
5125,Student_5125,5,3,2,3,0,1,0,1,0,1,0
5126,Student_5126,5,5,2,1,0,1,1,1,1,0,1
5127,Student_5127,1,2,1,1,0,1,1,0,1,1,0
5128,Student_5128,4,3,3,1,1,0,0,0,1,0,1
5129,Student_5129,2,2,2,3,0,0,1,0,0,1,1
5130,Student_5130,3,5,5,2,0,1,0,0,1,1,1
5131,Student_5131,3,3,1,2,1,0,0,0,1,0,0
5132,Student_5132,1,5,3,3,1,1,0,0,1,1,1
5133,Student_5133,2,1,5,4,1,0,0,1,0,1,0
5134,Student_5134,2,3,3,3,0,0,1,1,0,0,0
5135,Student_5135,1,2,3,4,1,1,0,0,0,1,1
5136,Student_5136,2,1,5,1,1,1,1,0,0,0,0
5137,Student_5137,4,4,4,4,1,1,0,1,1,1,1
5138,Student_5138,1,2,3,1,1,1,0,1,0,1,1
5139,Student_5139,4,5,4,2,1,1,1,1,1,1,1
5140,Student_5140,2,2,3,1,0,1,0,1,0,1,0
5141,Student_5141,1,4,5,4,1,1,0,1,1,1,1
5142,Student_5142,2,2,3,2,1,0,0,0,0,0,1
5143,Student_5143,1,1,2,2,1,1,1,1,1,1,0
5144,Student_5144,2,2,2,3,0,1,0,1,1,0,0
5145,Student_5145,4,3,3,4,0,1,0,1,0,0,0
5146,Student_5146,4,4,5,4,1,0,0,1,0,0,0
5147,Student_5147,2,2,5,3,1,0,1,1,0,1,0
5148,Student_5148,1,4,1,3,1,0,1,1,0,1,1
5149,Student_5149,3,1,5,2,1,1,1,1,0,0,1
5150,Student_5150,4,3,4,3,0,0,1,1,0,0,0
5151,Student_5151,4,5,3,2,0,1,0,1,0,0,0
5152,Student_5152,3,2,2,4,0,1,1,1,0,1,0
5153,Student_5153,2,1,5,3,1,0,1,1,1,0,0
5154,Student_5154,1,4,2,4,1,1,1,0,1,0,0
5155,Student_5155,2,4,1,2,0,0,1,1,0,1,0
5156,Student_5156,5,1,3,1,0,0,0,1,1,0,0
5157,Student_5157,4,2,5,1,1,0,0,0,1,0,1
5158,Student_5158,5,5,2,4,0,0,1,1,0,0,0
5159,Student_5159,4,2,5,2,0,1,1,1,0,0,0
